seed,corrupt,r01,r10,precision,recall,f1,TP,FP,FN
75,1000,0.7,0.4,0.6536144578313253,0.651,0.6523046092184369,651,345,349
75,1000,0.7,0.3,0.716,0.716,0.7160000000000001,716,284,284
75,1000,0.6,0.6,0.5562130177514792,0.564,0.5600794438927508,564,450,436
75,500,0.3,0.6,0.4716599190283401,0.466,0.4688128772635815,233,261,267
75,500,0.3,0.7,0.36229205175600737,0.392,0.37656099903938517,196,345,304
75,500,0.4,0.5,0.51,0.51,0.51,255,245,245
75,500,0.5,0.7,0.5277777777777778,0.532,0.5298804780876495,266,238,234
75,500,0.5,0.6,0.576,0.576,0.576,288,212,212
75,500,0.4,0.4,0.5474747474747474,0.542,0.5447236180904522,271,224,229
75,500,0.4,0.3,0.5883575883575883,0.566,0.5769622833843017,283,198,217
75,500,0.6,0.3,0.5823293172690763,0.58,0.5811623246492985,290,208,210
75,500,0.6,0.4,0.6032064128256514,0.602,0.6026026026026026,301,198,199
75,500,0.7,0.6,0.5458089668615984,0.56,0.5528134254689042,280,233,220
75,500,0.7,0.7,0.5261044176706827,0.524,0.5250501002004008,262,236,238
75,500,0.6,0.5,0.5348837209302325,0.552,0.5433070866141732,276,240,224
75,500,0.3,0.5,0.5,0.516,0.5078740157480315,258,258,242
75,500,0.3,0.4,0.4870259481037924,0.488,0.48751248751248755,244,257,256
75,500,0.3,0.3,0.558,0.558,0.558,279,221,221
75,500,0.4,0.6,0.5020491803278688,0.49,0.4959514170040486,245,243,255
75,500,0.5,0.3,0.582,0.582,0.582,291,209,209
75,500,0.5,0.4,0.5645161290322581,0.56,0.5622489959839359,280,216,220
75,500,0.5,0.5,0.5848303393213573,0.586,0.5854145854145855,293,208,207
75,500,0.4,0.7,0.499009900990099,0.504,0.5014925373134328,252,253,248
