seed,corrupt,r01,r10,precision,recall,f1,TP,FP,FN
31,100,0.7,0.5,0.6831683168316832,0.69,0.6865671641791044,69,32,31
31,100,0.7,0.4,0.7373737373737373,0.73,0.7336683417085427,73,26,27
31,100,0.7,0.3,0.79,0.79,0.79,79,21,21
31,100,0.6,0.6,0.66,0.66,0.66,66,34,34
31,10,0.3,0.6,0.1,0.1,0.10000000000000002,1,9,9
31,10,0.3,0.7,0.3,0.3,0.3,3,7,7
31,10,0.4,0.5,0.18181818181818182,0.2,0.1904761904761905,2,9,8
31,10,0.5,0.7,0.3,0.3,0.3,3,7,7
31,10,0.5,0.6,0.5,0.5,0.5,5,5,5
31,10,0.4,0.4,0.4,0.4,0.4000000000000001,4,6,6
31,10,0.4,0.3,0.3,0.3,0.3,3,7,7
31,10,0.6,0.3,0.3,0.3,0.3,3,7,7
31,10,0.6,0.4,0.3,0.3,0.3,3,7,7
31,10,0.7,0.6,0.2,0.2,0.20000000000000004,2,8,8
31,10,0.7,0.7,0.4,0.4,0.4000000000000001,4,6,6
31,10,0.6,0.5,0.2,0.2,0.20000000000000004,2,8,8
31,10,0.3,0.5,0.4,0.4,0.4000000000000001,4,6,6
31,10,0.3,0.4,0.4,0.4,0.4000000000000001,4,6,6
31,10,0.3,0.3,0.2,0.2,0.20000000000000004,2,8,8
31,10,0.4,0.6,0.3,0.3,0.3,3,7,7
31,10,0.5,0.3,0.4,0.4,0.4000000000000001,4,6,6
31,10,0.5,0.4,0.3,0.3,0.3,3,7,7
31,10,0.5,0.5,0.2,0.2,0.20000000000000004,2,8,8
31,10,0.4,0.7,0.4,0.4,0.4000000000000001,4,6,6
31,10,0.6,0.7,0.4,0.4,0.4000000000000001,4,6,6
31,10,0.7,0.5,0.4,0.4,0.4000000000000001,4,6,6
31,10,0.7,0.4,0.5,0.5,0.5,5,5,5
31,10,0.7,0.3,0.5,0.5,0.5,5,5,5
31,10,0.6,0.6,0.2,0.2,0.20000000000000004,2,8,8
31,50,0.3,0.6,0.4,0.4,0.4000000000000001,20,30,30
31,50,0.3,0.7,0.28,0.28,0.28,14,36,36
31,50,0.4,0.5,0.46,0.46,0.46,23,27,27
31,50,0.5,0.7,0.42,0.42,0.41999999999999993,21,29,29
31,50,0.5,0.6,0.44,0.44,0.44,22,28,28
31,50,0.4,0.4,0.5,0.5,0.5,25,25,25
31,50,0.4,0.3,0.56,0.56,0.56,28,22,22
31,50,0.6,0.3,0.66,0.66,0.66,33,17,17
31,50,0.6,0.4,0.62,0.62,0.62,31,19,19
31,50,0.7,0.6,0.52,0.52,0.52,26,24,24
31,50,0.7,0.7,0.48,0.48,0.48,24,26,26
31,50,0.6,0.5,0.54,0.54,0.54,27,23,23
31,50,0.3,0.5,0.5,0.5,0.5,25,25,25
31,50,0.3,0.4,0.6,0.6,0.6,30,20,20
31,50,0.3,0.3,0.62,0.62,0.62,31,19,19
31,50,0.4,0.6,0.4,0.4,0.4000000000000001,20,30,30
31,50,0.5,0.3,0.62,0.62,0.62,31,19,19
31,50,0.5,0.4,0.54,0.54,0.54,27,23,23
31,50,0.5,0.5,0.54,0.54,0.54,27,23,23
31,50,0.4,0.7,0.4,0.4,0.4000000000000001,20,30,30
31,50,0.6,0.7,0.48,0.48,0.48,24,26,26
31,50,0.7,0.5,0.62,0.62,0.62,31,19,19
31,50,0.7,0.4,0.64,0.64,0.64,32,18,18
31,50,0.7,0.3,0.74,0.74,0.74,37,13,13
31,50,0.6,0.6,0.52,0.52,0.52,26,24,24
53,100,0.4,0.5,0.7676767676767676,0.76,0.763819095477387,76,23,24
53,100,0.5,0.7,0.696969696969697,0.69,0.6934673366834171,69,30,31
