virus_id,host_id,virus_genus,host_name,status
2913379,175524,,hipposideros larvatus,virus_unknown
2913379,186990,,hipposideros armiger,virus_unknown
2913379,186991,,hipposideros armiger,virus_unknown
2913379,157961,,hipposideros bicolor,virus_unknown
2913379,270698,,hipposideros cineraceus,virus_unknown
2913379,334201,,hipposideros pomona,virus_unknown
2913379,249020,,hipposideros abae,virus_unknown
2913379,584995,,hipposideros fuliginosus,virus_unknown
2913379,302402,,hipposideros caffer,virus_unknown
2913379,463808,,hipposideros ruber,virus_unknown
2913379,170233,,hipposideros cervinus,virus_unknown
2913379,58069,,hipposideros galeritus,virus_unknown
2913379,159858,,rhinolophus pusillus,virus_unknown
2913379,376555,,rhinolophus pusillus,virus_unknown
2913379,169756,,rhinolophus monoceros,virus_unknown
2913379,188570,,rhinolophus lepidus,virus_unknown
2913379,196296,,rhinolophus cornutus,virus_unknown
2913379,188572,,rhinolophus rex,virus_unknown
2913379,196889,,rhinolophus macrotis,virus_unknown
2913379,867892,,rhinolophus siamensis,virus_unknown
2913379,476588,,rhinolophus marshalli,virus_unknown
2913379,337452,,rhinolophus borneensis,virus_unknown
2913379,76837,,rhinolophus philippinensis,virus_unknown
2913379,320431,,rhinolophus acuminatus,virus_unknown
2913379,608659,,rhinolophus malayanus,virus_unknown
2913379,178895,,rhinolophus creaghi,virus_unknown
2913379,76834,,rhinolophus arcuatus,virus_unknown
2913379,608708,,rhinolophus shameli,virus_unknown
2913379,59477,,rhinolophus affinis,virus_unknown
2913379,430491,,rhinolophus stheno,virus_unknown
2913379,476589,,rhinolophus thomasi,virus_unknown
2913379,89399,,rhinolophus sinicus,virus_unknown
2913379,188571,,rhinolophus pearsonii,virus_unknown
2913379,249024,,rhinolophus alcyone,virus_unknown
2913379,2603865,,rhinolophus lobatus,virus_unknown
2913379,2603866,,rhinolophus rhodesiae,virus_unknown
2913379,519041,,rhinolophus simulator,virus_unknown
2913379,302408,,rhinolophus capensis,virus_unknown
2913379,49443,,rhinolophus darlingi,virus_unknown
2913379,59478,,rhinolophus clivosus,virus_unknown
2913379,59479,,rhinolophus ferrumequinum,virus_unknown
2913379,342862,,rhinolophus mehelyi,virus_unknown
2913379,519037,,rhinolophus blasii,virus_unknown
2913379,337453,,rhinolophus luctus,virus_unknown
2913379,430492,,rhinolophus trifoliatus,virus_unknown
2913379,77218,,rhinolophus hipposideros,virus_unknown
2913379,1195082,,triaenops menamena,virus_unknown
2913379,329870,,triaenops persicus,virus_unknown
2913379,549403,,triaenops afer,virus_unknown
2913379,3371112,,lyroderma lyra,virus_unknown
2913379,124756,,rhinopoma hardwickii,virus_unknown
2913379,132908,,pteropus vampyrus,virus_unknown
2913379,166054,,pteropus lylei,virus_unknown
2913379,196297,,pteropus rufus,virus_unknown
2913379,385575,,pteropus dasymallus,virus_unknown
2913379,328804,,pteropus conspicillatus,virus_unknown
2913379,9402,,pteropus alecto,virus_unknown
2913379,9403,,pteropus poliocephalus,virus_unknown
2913379,58057,,acerodon celebensis,virus_unknown
2913379,1410044,,epomops buettikoferi,virus_unknown
2913379,1898389,,epomops sp.,virus_unknown
2913379,77231,,epomops franqueti,virus_unknown
2913379,2853157,,epomophorus pusillus,virus_unknown
2913379,372077,,epomophorus gambianus,virus_unknown
2913379,903567,,epomophorus labiatus,virus_unknown
2913379,58067,,epomophorus wahlbergi,virus_unknown
2913379,498220,,nanonycteris veldkampii,virus_unknown
2913379,448084,,hypsignathus monstrosus,virus_unknown
2913379,58071,,myonycteris angolensis,virus_unknown
2913379,77243,,myonycteris torquata,virus_unknown
2913379,58073,,megaloglossus woermanni,virus_unknown
2913379,1898393,,rousettus sp.,virus_unknown
2913379,58083,,rousettus amplexicaudatus,virus_unknown
2913379,77223,,rousettus madagascariensis,virus_unknown
2913379,9407,,rousettus aegyptiacus,virus_unknown
2913379,9408,,rousettus leschenaultii,virus_unknown
2913379,58065,,eonycteris spelaea,virus_unknown
2913379,58063,,eidolon dupreanum,virus_unknown
2913379,77214,,eidolon helvum,virus_unknown
2913379,9400,,cynopterus sphinx,virus_unknown
2913379,298110,,,host_unknown
2913379,77233,,megaerops niphanae,virus_unknown
2913379,374419,,megaerops kusnotoi,virus_unknown
2913379,326081,,dyacopterus spadiceus,virus_unknown
2913379,326151,,penthetor lucasii,virus_unknown
2913379,326083,,macroglossus sobrinus,virus_unknown
2913381,110941,,macronycteris commersonii,virus_unknown
2913381,2603869,,macronycteris vittatus,virus_unknown
2913381,188568,,aselliscus stoliczkanus,virus_unknown
2913381,1207989,,hipposideros lekaguli,virus_unknown
2913381,188569,,hipposideros pratti,virus_unknown
2913381,59453,,hipposideros diadema,virus_unknown
2913381,175524,,hipposideros larvatus,virus_unknown
2913381,186990,,hipposideros armiger,virus_unknown
2913381,186991,,hipposideros armiger,virus_unknown
2913381,157961,,hipposideros bicolor,virus_unknown
2913381,270698,,hipposideros cineraceus,virus_unknown
2913381,334201,,hipposideros pomona,virus_unknown
2913381,249020,,hipposideros abae,virus_unknown
2913381,584995,,hipposideros fuliginosus,virus_unknown
2913381,302402,,hipposideros caffer,virus_unknown
2913381,463808,,hipposideros ruber,virus_unknown
2913381,170233,,hipposideros cervinus,virus_unknown
2913381,58069,,hipposideros galeritus,virus_unknown
2913381,159858,,rhinolophus pusillus,virus_unknown
2913381,376555,,rhinolophus pusillus,virus_unknown
2913381,169756,,rhinolophus monoceros,virus_unknown
2913381,188570,,rhinolophus lepidus,virus_unknown
2913381,196296,,rhinolophus cornutus,virus_unknown
2913381,188572,,rhinolophus rex,virus_unknown
2913381,196889,,rhinolophus macrotis,virus_unknown
2913381,867892,,rhinolophus siamensis,virus_unknown
2913381,476588,,rhinolophus marshalli,virus_unknown
2913381,337452,,rhinolophus borneensis,virus_unknown
2913381,76837,,rhinolophus philippinensis,virus_unknown
2913381,320431,,rhinolophus acuminatus,virus_unknown
2913381,608659,,rhinolophus malayanus,virus_unknown
2913381,178895,,rhinolophus creaghi,virus_unknown
2913381,76834,,rhinolophus arcuatus,virus_unknown
2913381,608708,,rhinolophus shameli,virus_unknown
2913381,59477,,rhinolophus affinis,virus_unknown
2913381,430491,,rhinolophus stheno,virus_unknown
2913381,476589,,rhinolophus thomasi,virus_unknown
2913381,89399,,rhinolophus sinicus,virus_unknown
2913381,188571,,rhinolophus pearsonii,virus_unknown
2913381,249024,,rhinolophus alcyone,virus_unknown
2913381,2603865,,rhinolophus lobatus,virus_unknown
2913381,2603866,,rhinolophus rhodesiae,virus_unknown
2913381,519041,,rhinolophus simulator,virus_unknown
2913381,302408,,rhinolophus capensis,virus_unknown
2913381,49443,,rhinolophus darlingi,virus_unknown
2913381,59478,,rhinolophus clivosus,virus_unknown
2913381,59479,,rhinolophus ferrumequinum,virus_unknown
2913381,342862,,rhinolophus mehelyi,virus_unknown
2913381,519037,,rhinolophus blasii,virus_unknown
2913381,337453,,rhinolophus luctus,virus_unknown
2913381,430492,,rhinolophus trifoliatus,virus_unknown
2913381,77218,,rhinolophus hipposideros,virus_unknown
2913381,1195082,,triaenops menamena,virus_unknown
2913381,329870,,triaenops persicus,virus_unknown
2913381,549403,,triaenops afer,virus_unknown
2913381,3371112,,lyroderma lyra,virus_unknown
2913381,124756,,rhinopoma hardwickii,virus_unknown
2913381,132908,,pteropus vampyrus,virus_unknown
2913381,166054,,pteropus lylei,virus_unknown
2913381,196297,,pteropus rufus,virus_unknown
2913381,385575,,pteropus dasymallus,virus_unknown
2913381,328804,,pteropus conspicillatus,virus_unknown
2913381,9402,,pteropus alecto,virus_unknown
2913381,9403,,pteropus poliocephalus,virus_unknown
2913381,58057,,acerodon celebensis,virus_unknown
2913381,1410044,,epomops buettikoferi,virus_unknown
2913381,1898389,,epomops sp.,virus_unknown
2913381,77231,,epomops franqueti,virus_unknown
2913381,2853157,,epomophorus pusillus,virus_unknown
2913381,372077,,epomophorus gambianus,virus_unknown
2913381,903567,,epomophorus labiatus,virus_unknown
2913381,58067,,epomophorus wahlbergi,virus_unknown
2913381,498220,,nanonycteris veldkampii,virus_unknown
2913381,448084,,hypsignathus monstrosus,virus_unknown
2913381,58071,,myonycteris angolensis,virus_unknown
2913381,77243,,myonycteris torquata,virus_unknown
2913381,58073,,megaloglossus woermanni,virus_unknown
2913381,1898393,,rousettus sp.,virus_unknown
2913381,58083,,rousettus amplexicaudatus,virus_unknown
2913381,77223,,rousettus madagascariensis,virus_unknown
2913381,9407,,rousettus aegyptiacus,virus_unknown
2913381,9408,,rousettus leschenaultii,virus_unknown
2913381,58065,,eonycteris spelaea,virus_unknown
2913381,58063,,eidolon dupreanum,virus_unknown
2913381,77214,,eidolon helvum,virus_unknown
2913381,1898386,,cynopterus sp.,virus_unknown
2913381,58060,,cynopterus brachyotis,virus_unknown
2913381,9400,,cynopterus sphinx,virus_unknown
2913381,298110,,,host_unknown
2913381,77233,,megaerops niphanae,virus_unknown
2913381,374419,,megaerops kusnotoi,virus_unknown
2913381,326081,,dyacopterus spadiceus,virus_unknown
2913381,326151,,penthetor lucasii,virus_unknown
3418613,110941,betacoronavirus,macronycteris commersonii,host not in dataset
3418613,2603869,betacoronavirus,macronycteris vittatus,host not in dataset
3418613,188568,betacoronavirus,aselliscus stoliczkanus,correct
3418613,1207989,betacoronavirus,hipposideros lekaguli,incorrect_but_unlikely
3418613,188569,betacoronavirus,hipposideros pratti,correct
3418613,59453,betacoronavirus,hipposideros diadema,incorrect_but_unlikely
3418613,175524,betacoronavirus,hipposideros larvatus,incorrect_but_suspected
3418613,186990,betacoronavirus,hipposideros armiger,correct
3418613,186991,betacoronavirus,hipposideros armiger,correct
3418613,157961,betacoronavirus,hipposideros bicolor,incorrect_but_suspected
3418613,270698,betacoronavirus,hipposideros cineraceus,incorrect_but_unlikely
3418613,334201,betacoronavirus,hipposideros pomona,incorrect_but_suspected
3418613,249020,betacoronavirus,hipposideros abae,incorrect_but_unlikely
3418613,584995,betacoronavirus,hipposideros fuliginosus,incorrect_but_suspected
3418613,302402,betacoronavirus,hipposideros caffer,correct
3418613,463808,betacoronavirus,hipposideros ruber,correct
3418613,170233,betacoronavirus,hipposideros cervinus,incorrect_but_suspected
3418613,58069,betacoronavirus,hipposideros galeritus,correct
3418613,159858,betacoronavirus,rhinolophus pusillus,correct
3418613,376555,betacoronavirus,rhinolophus pusillus,correct
3418613,169756,betacoronavirus,rhinolophus monoceros,incorrect_but_negative
3418613,188570,betacoronavirus,rhinolophus lepidus,incorrect_but_suspected
3418613,196296,betacoronavirus,rhinolophus cornutus,correct
3418613,188572,betacoronavirus,rhinolophus rex,correct
3418613,196889,betacoronavirus,rhinolophus macrotis,correct
3418613,867892,betacoronavirus,rhinolophus siamensis,incorrect_but_suspected
3418613,476588,betacoronavirus,rhinolophus marshalli,incorrect_but_suspected
3418613,337452,betacoronavirus,rhinolophus borneensis,incorrect_but_suspected
3418613,76837,betacoronavirus,rhinolophus philippinensis,incorrect_but_suspected
3418613,320431,betacoronavirus,rhinolophus acuminatus,incorrect_but_suspected
3418613,608659,betacoronavirus,rhinolophus malayanus,incorrect_but_suspected
3418613,178895,betacoronavirus,rhinolophus creaghi,correct
3418613,76834,betacoronavirus,rhinolophus arcuatus,incorrect_but_suspected
3418613,608708,betacoronavirus,rhinolophus shameli,incorrect_but_suspected
3418613,59477,betacoronavirus,rhinolophus affinis,correct
3418613,430491,betacoronavirus,rhinolophus stheno,incorrect_but_suspected
3418613,476589,betacoronavirus,rhinolophus thomasi,correct
3418613,89399,betacoronavirus,rhinolophus sinicus,correct
3418613,188571,betacoronavirus,rhinolophus pearsonii,correct
3418613,249024,betacoronavirus,rhinolophus alcyone,incorrect_but_suspected
3418613,2603865,betacoronavirus,rhinolophus lobatus,host not in dataset
3418613,2603866,betacoronavirus,rhinolophus rhodesiae,host not in dataset
3418613,519041,betacoronavirus,rhinolophus simulator,incorrect_but_unlikely
3418613,302408,betacoronavirus,rhinolophus capensis,incorrect_but_unlikely
3418613,49443,betacoronavirus,rhinolophus darlingi,incorrect_but_suspected
3418613,59478,betacoronavirus,rhinolophus clivosus,correct
3418613,59479,betacoronavirus,rhinolophus ferrumequinum,correct
3418613,342862,betacoronavirus,rhinolophus mehelyi,correct
3418613,519037,betacoronavirus,rhinolophus blasii,correct
3418613,337453,betacoronavirus,rhinolophus luctus,incorrect_but_suspected
3418613,430492,betacoronavirus,rhinolophus trifoliatus,incorrect_but_suspected
3418613,77218,betacoronavirus,rhinolophus hipposideros,correct
3418613,1195082,betacoronavirus,triaenops menamena,host not in dataset
3418613,329870,betacoronavirus,triaenops persicus,correct
3418613,549403,betacoronavirus,triaenops afer,host not in dataset
3418613,3371112,betacoronavirus,lyroderma lyra,host not in dataset
3418613,124756,betacoronavirus,rhinopoma hardwickii,correct
3418613,132908,betacoronavirus,pteropus vampyrus,incorrect_but_suspected
3418613,166054,betacoronavirus,pteropus lylei,incorrect_but_suspected
3418613,196297,betacoronavirus,pteropus rufus,incorrect_but_negative
3418613,385575,betacoronavirus,pteropus dasymallus,incorrect_but_suspected
3418613,328804,betacoronavirus,pteropus conspicillatus,incorrect_but_suspected
3418613,9402,betacoronavirus,pteropus alecto,correct
3418613,9403,betacoronavirus,pteropus poliocephalus,incorrect_but_suspected
3418613,58057,betacoronavirus,acerodon celebensis,incorrect_but_suspected
3418613,1410044,betacoronavirus,epomops buettikoferi,incorrect_but_suspected
3418613,1898389,betacoronavirus,epomops sp.,host not in dataset
3418613,77231,betacoronavirus,epomops franqueti,correct
3418613,2853157,betacoronavirus,epomophorus pusillus,host not in dataset
3418613,372077,betacoronavirus,epomophorus gambianus,correct
3418613,903567,betacoronavirus,epomophorus labiatus,correct
3418613,58067,betacoronavirus,epomophorus wahlbergi,incorrect_but_suspected
3418613,498220,betacoronavirus,nanonycteris veldkampii,incorrect_but_suspected
3418613,448084,betacoronavirus,hypsignathus monstrosus,incorrect_but_suspected
3418613,58071,betacoronavirus,myonycteris angolensis,incorrect_but_suspected
3418613,77243,betacoronavirus,myonycteris torquata,incorrect_but_suspected
3418613,58073,betacoronavirus,megaloglossus woermanni,correct
3418613,1898393,betacoronavirus,rousettus sp.,host not in dataset
3418613,58083,betacoronavirus,rousettus amplexicaudatus,correct
3418613,77223,betacoronavirus,rousettus madagascariensis,incorrect_but_suspected
3418613,58063,betacoronavirus,eidolon dupreanum,correct
3418613,77214,betacoronavirus,eidolon helvum,correct
3418613,1898386,betacoronavirus,cynopterus sp.,host not in dataset
3418613,58060,betacoronavirus,cynopterus brachyotis,correct
3418613,9400,betacoronavirus,cynopterus sphinx,correct
3418613,298110,betacoronavirus,,host_unknown
3418613,77233,betacoronavirus,megaerops niphanae,correct
3418613,374419,betacoronavirus,megaerops kusnotoi,incorrect_but_suspected
3418613,326081,betacoronavirus,dyacopterus spadiceus,correct
3418613,326151,betacoronavirus,penthetor lucasii,host not in dataset
3418613,326083,betacoronavirus,macroglossus sobrinus,incorrect_but_suspected
2913443,110941,betacoronavirus,macronycteris commersonii,host not in dataset
2913443,2603869,betacoronavirus,macronycteris vittatus,host not in dataset
2913443,188568,betacoronavirus,aselliscus stoliczkanus,correct
2913443,1207989,betacoronavirus,hipposideros lekaguli,incorrect_but_unlikely
2913443,188569,betacoronavirus,hipposideros pratti,correct
2913443,59453,betacoronavirus,hipposideros diadema,incorrect_but_unlikely
2913443,175524,betacoronavirus,hipposideros larvatus,incorrect_but_suspected
2913443,186990,betacoronavirus,hipposideros armiger,correct
2913443,186991,betacoronavirus,hipposideros armiger,correct
2913443,157961,betacoronavirus,hipposideros bicolor,incorrect_but_suspected
2913443,270698,betacoronavirus,hipposideros cineraceus,incorrect_but_unlikely
2913443,334201,betacoronavirus,hipposideros pomona,incorrect_but_suspected
2913443,249020,betacoronavirus,hipposideros abae,incorrect_but_unlikely
2913443,584995,betacoronavirus,hipposideros fuliginosus,incorrect_but_suspected
2913443,302402,betacoronavirus,hipposideros caffer,correct
2913443,463808,betacoronavirus,hipposideros ruber,correct
2913443,170233,betacoronavirus,hipposideros cervinus,incorrect_but_suspected
2913443,58069,betacoronavirus,hipposideros galeritus,correct
2913443,159858,betacoronavirus,rhinolophus pusillus,correct
2913443,376555,betacoronavirus,rhinolophus pusillus,correct
2913443,169756,betacoronavirus,rhinolophus monoceros,incorrect_but_negative
2913443,188570,betacoronavirus,rhinolophus lepidus,incorrect_but_suspected
2913443,196296,betacoronavirus,rhinolophus cornutus,correct
2913443,188572,betacoronavirus,rhinolophus rex,correct
2913443,196889,betacoronavirus,rhinolophus macrotis,correct
2913443,867892,betacoronavirus,rhinolophus siamensis,incorrect_but_suspected
2913443,476588,betacoronavirus,rhinolophus marshalli,incorrect_but_suspected
2913443,337452,betacoronavirus,rhinolophus borneensis,incorrect_but_suspected
2913443,76837,betacoronavirus,rhinolophus philippinensis,incorrect_but_suspected
2913443,320431,betacoronavirus,rhinolophus acuminatus,incorrect_but_suspected
2913443,608659,betacoronavirus,rhinolophus malayanus,incorrect_but_suspected
2913443,178895,betacoronavirus,rhinolophus creaghi,correct
2913443,76834,betacoronavirus,rhinolophus arcuatus,incorrect_but_suspected
2913443,608708,betacoronavirus,rhinolophus shameli,incorrect_but_suspected
2913443,59477,betacoronavirus,rhinolophus affinis,correct
2913443,430491,betacoronavirus,rhinolophus stheno,incorrect_but_suspected
2913443,476589,betacoronavirus,rhinolophus thomasi,correct
2913443,89399,betacoronavirus,rhinolophus sinicus,correct
2913443,188571,betacoronavirus,rhinolophus pearsonii,correct
2913443,249024,betacoronavirus,rhinolophus alcyone,incorrect_but_suspected
2913443,2603865,betacoronavirus,rhinolophus lobatus,host not in dataset
2913443,2603866,betacoronavirus,rhinolophus rhodesiae,host not in dataset
2913443,519041,betacoronavirus,rhinolophus simulator,incorrect_but_unlikely
2913443,302408,betacoronavirus,rhinolophus capensis,incorrect_but_unlikely
2913443,49443,betacoronavirus,rhinolophus darlingi,incorrect_but_suspected
2913443,59478,betacoronavirus,rhinolophus clivosus,correct
2913443,59479,betacoronavirus,rhinolophus ferrumequinum,correct
2913443,342862,betacoronavirus,rhinolophus mehelyi,correct
2913443,519037,betacoronavirus,rhinolophus blasii,correct
2913443,337453,betacoronavirus,rhinolophus luctus,incorrect_but_suspected
2913443,430492,betacoronavirus,rhinolophus trifoliatus,incorrect_but_suspected
2913443,77218,betacoronavirus,rhinolophus hipposideros,correct
2913443,1195082,betacoronavirus,triaenops menamena,host not in dataset
2913443,329870,betacoronavirus,triaenops persicus,correct
2913443,549403,betacoronavirus,triaenops afer,host not in dataset
2913443,3371112,betacoronavirus,lyroderma lyra,host not in dataset
2913443,124756,betacoronavirus,rhinopoma hardwickii,correct
2913443,132908,betacoronavirus,pteropus vampyrus,incorrect_but_suspected
2913443,166054,betacoronavirus,pteropus lylei,incorrect_but_suspected
2913443,385575,betacoronavirus,pteropus dasymallus,incorrect_but_suspected
2913443,328804,betacoronavirus,pteropus conspicillatus,incorrect_but_suspected
2913443,9402,betacoronavirus,pteropus alecto,correct
2913443,9403,betacoronavirus,pteropus poliocephalus,incorrect_but_suspected
2913443,58057,betacoronavirus,acerodon celebensis,incorrect_but_suspected
2913443,1410044,betacoronavirus,epomops buettikoferi,incorrect_but_suspected
2913443,1898389,betacoronavirus,epomops sp.,host not in dataset
2913443,77231,betacoronavirus,epomops franqueti,correct
2913443,2853157,betacoronavirus,epomophorus pusillus,host not in dataset
2913443,372077,betacoronavirus,epomophorus gambianus,correct
2913443,903567,betacoronavirus,epomophorus labiatus,correct
2913443,58067,betacoronavirus,epomophorus wahlbergi,incorrect_but_suspected
2913443,498220,betacoronavirus,nanonycteris veldkampii,incorrect_but_suspected
2913443,448084,betacoronavirus,hypsignathus monstrosus,incorrect_but_suspected
2913443,58071,betacoronavirus,myonycteris angolensis,incorrect_but_suspected
2913443,77243,betacoronavirus,myonycteris torquata,incorrect_but_suspected
2913443,58073,betacoronavirus,megaloglossus woermanni,correct
2913443,1898393,betacoronavirus,rousettus sp.,host not in dataset
2913443,58083,betacoronavirus,rousettus amplexicaudatus,correct
2913443,77223,betacoronavirus,rousettus madagascariensis,incorrect_but_suspected
2913443,9407,betacoronavirus,rousettus aegyptiacus,correct
2913443,9408,betacoronavirus,rousettus leschenaultii,correct
2913443,58065,betacoronavirus,eonycteris spelaea,correct
2913443,58063,betacoronavirus,eidolon dupreanum,correct
2913443,77214,betacoronavirus,eidolon helvum,correct
2913443,1898386,betacoronavirus,cynopterus sp.,host not in dataset
2913443,58060,betacoronavirus,cynopterus brachyotis,correct
2913443,9400,betacoronavirus,cynopterus sphinx,correct
2913443,298110,betacoronavirus,,host_unknown
2913443,77233,betacoronavirus,megaerops niphanae,correct
2913443,374419,betacoronavirus,megaerops kusnotoi,incorrect_but_suspected
2913443,326081,betacoronavirus,dyacopterus spadiceus,correct
2913443,326151,betacoronavirus,penthetor lucasii,host not in dataset
2913443,326083,betacoronavirus,macroglossus sobrinus,incorrect_but_suspected
2972746,110941,,macronycteris commersonii,virus_unknown
2972746,2603869,,macronycteris vittatus,virus_unknown
2972746,188568,,aselliscus stoliczkanus,virus_unknown
2972746,1207989,,hipposideros lekaguli,virus_unknown
2972746,188569,,hipposideros pratti,virus_unknown
2972746,59453,,hipposideros diadema,virus_unknown
2972746,175524,,hipposideros larvatus,virus_unknown
2972746,186990,,hipposideros armiger,virus_unknown
2972746,186991,,hipposideros armiger,virus_unknown
2972746,157961,,hipposideros bicolor,virus_unknown
2972746,270698,,hipposideros cineraceus,virus_unknown
2972746,334201,,hipposideros pomona,virus_unknown
2972746,249020,,hipposideros abae,virus_unknown
2972746,584995,,hipposideros fuliginosus,virus_unknown
2972746,302402,,hipposideros caffer,virus_unknown
2972746,463808,,hipposideros ruber,virus_unknown
2972746,170233,,hipposideros cervinus,virus_unknown
2972746,58069,,hipposideros galeritus,virus_unknown
2972746,159858,,rhinolophus pusillus,virus_unknown
2972746,376555,,rhinolophus pusillus,virus_unknown
2972746,169756,,rhinolophus monoceros,virus_unknown
2972746,188570,,rhinolophus lepidus,virus_unknown
2972746,196296,,rhinolophus cornutus,virus_unknown
2972746,188572,,rhinolophus rex,virus_unknown
2972746,196889,,rhinolophus macrotis,virus_unknown
2972746,867892,,rhinolophus siamensis,virus_unknown
2972746,476588,,rhinolophus marshalli,virus_unknown
2972746,337452,,rhinolophus borneensis,virus_unknown
2972746,76837,,rhinolophus philippinensis,virus_unknown
2972746,320431,,rhinolophus acuminatus,virus_unknown
2972746,608659,,rhinolophus malayanus,virus_unknown
2972746,178895,,rhinolophus creaghi,virus_unknown
2972746,76834,,rhinolophus arcuatus,virus_unknown
2972746,608708,,rhinolophus shameli,virus_unknown
2972746,59477,,rhinolophus affinis,virus_unknown
2972746,430491,,rhinolophus stheno,virus_unknown
2972746,476589,,rhinolophus thomasi,virus_unknown
2972746,89399,,rhinolophus sinicus,virus_unknown
2972746,188571,,rhinolophus pearsonii,virus_unknown
2972746,249024,,rhinolophus alcyone,virus_unknown
2972746,2603865,,rhinolophus lobatus,virus_unknown
2972746,2603866,,rhinolophus rhodesiae,virus_unknown
2972746,519041,,rhinolophus simulator,virus_unknown
2972746,302408,,rhinolophus capensis,virus_unknown
2972746,49443,,rhinolophus darlingi,virus_unknown
2972746,59478,,rhinolophus clivosus,virus_unknown
2972746,59479,,rhinolophus ferrumequinum,virus_unknown
2972746,342862,,rhinolophus mehelyi,virus_unknown
2972746,519037,,rhinolophus blasii,virus_unknown
2972746,337453,,rhinolophus luctus,virus_unknown
2972746,430492,,rhinolophus trifoliatus,virus_unknown
2972746,77218,,rhinolophus hipposideros,virus_unknown
2972746,1195082,,triaenops menamena,virus_unknown
2972746,329870,,triaenops persicus,virus_unknown
2972746,549403,,triaenops afer,virus_unknown
2972746,3371112,,lyroderma lyra,virus_unknown
2972746,124756,,rhinopoma hardwickii,virus_unknown
2972746,132908,,pteropus vampyrus,virus_unknown
2972746,166054,,pteropus lylei,virus_unknown
2972746,196297,,pteropus rufus,virus_unknown
2972746,385575,,pteropus dasymallus,virus_unknown
2972746,328804,,pteropus conspicillatus,virus_unknown
2972746,9402,,pteropus alecto,virus_unknown
2972746,58057,,acerodon celebensis,virus_unknown
2972746,1410044,,epomops buettikoferi,virus_unknown
2972746,1898389,,epomops sp.,virus_unknown
2972746,77231,,epomops franqueti,virus_unknown
2972746,2853157,,epomophorus pusillus,virus_unknown
2972746,372077,,epomophorus gambianus,virus_unknown
2972746,903567,,epomophorus labiatus,virus_unknown
2972746,58067,,epomophorus wahlbergi,virus_unknown
2972746,498220,,nanonycteris veldkampii,virus_unknown
2972746,448084,,hypsignathus monstrosus,virus_unknown
2972746,58071,,myonycteris angolensis,virus_unknown
2972746,77243,,myonycteris torquata,virus_unknown
2972746,58073,,megaloglossus woermanni,virus_unknown
2972746,1898393,,rousettus sp.,virus_unknown
2972746,58083,,rousettus amplexicaudatus,virus_unknown
2972746,77223,,rousettus madagascariensis,virus_unknown
2972746,9407,,rousettus aegyptiacus,virus_unknown
2972746,9408,,rousettus leschenaultii,virus_unknown
2972746,58065,,eonycteris spelaea,virus_unknown
2972746,58063,,eidolon dupreanum,virus_unknown
2972746,77214,,eidolon helvum,virus_unknown
2972746,1898386,,cynopterus sp.,virus_unknown
2972746,58060,,cynopterus brachyotis,virus_unknown
2972746,9400,,cynopterus sphinx,virus_unknown
2972746,298110,,,host_unknown
2972746,77233,,megaerops niphanae,virus_unknown
2972746,374419,,megaerops kusnotoi,virus_unknown
2972746,326081,,dyacopterus spadiceus,virus_unknown
2972746,326151,,penthetor lucasii,virus_unknown
2972746,326083,,macroglossus sobrinus,virus_unknown
1805463,110941,betacoronavirus,macronycteris commersonii,host not in dataset
1805463,2603869,betacoronavirus,macronycteris vittatus,host not in dataset
1805463,188568,betacoronavirus,aselliscus stoliczkanus,correct
1805463,1207989,betacoronavirus,hipposideros lekaguli,incorrect_but_unlikely
1805463,59453,betacoronavirus,hipposideros diadema,incorrect_but_unlikely
1805463,175524,betacoronavirus,hipposideros larvatus,incorrect_but_suspected
1805463,157961,betacoronavirus,hipposideros bicolor,incorrect_but_suspected
1805463,270698,betacoronavirus,hipposideros cineraceus,incorrect_but_unlikely
1805463,249020,betacoronavirus,hipposideros abae,incorrect_but_unlikely
1805463,584995,betacoronavirus,hipposideros fuliginosus,incorrect_but_suspected
1805463,302402,betacoronavirus,hipposideros caffer,correct
1805463,463808,betacoronavirus,hipposideros ruber,correct
1805463,170233,betacoronavirus,hipposideros cervinus,incorrect_but_suspected
1805463,58069,betacoronavirus,hipposideros galeritus,correct
1805463,159858,betacoronavirus,rhinolophus pusillus,correct
1805463,376555,betacoronavirus,rhinolophus pusillus,correct
1805463,169756,betacoronavirus,rhinolophus monoceros,incorrect_but_negative
1805463,188570,betacoronavirus,rhinolophus lepidus,incorrect_but_suspected
1805463,196296,betacoronavirus,rhinolophus cornutus,correct
1805463,188572,betacoronavirus,rhinolophus rex,correct
1805463,196889,betacoronavirus,rhinolophus macrotis,correct
1805463,867892,betacoronavirus,rhinolophus siamensis,incorrect_but_suspected
1805463,476588,betacoronavirus,rhinolophus marshalli,incorrect_but_suspected
1805463,337452,betacoronavirus,rhinolophus borneensis,incorrect_but_suspected
1805463,76837,betacoronavirus,rhinolophus philippinensis,incorrect_but_suspected
1805463,320431,betacoronavirus,rhinolophus acuminatus,incorrect_but_suspected
1805463,608659,betacoronavirus,rhinolophus malayanus,incorrect_but_suspected
1805463,178895,betacoronavirus,rhinolophus creaghi,correct
1805463,76834,betacoronavirus,rhinolophus arcuatus,incorrect_but_suspected
1805463,608708,betacoronavirus,rhinolophus shameli,incorrect_but_suspected
1805463,430491,betacoronavirus,rhinolophus stheno,incorrect_but_suspected
1805463,476589,betacoronavirus,rhinolophus thomasi,correct
